Company,Repository,Stars,Watchers,Language
apache,apache/couchdb-jquery-couch,8,8,JavaScript
apache,apache/incubator-taverna-engine,8,8,Java
apache,apache/maven-site,8,8,HTML
apache,apache/cordova-wp7,8,8,
apache,apache/click,8,8,Java
apache,apache/couchdb-mem3,8,8,Erlang
apache,apache/couchdb-jiffy,8,8,C++
apache,apache/karaf-cave,8,8,Java
apache,apache/openejb,8,8,Java
apache,apache/commons-jxpath,8,8,Java
apache,apache/myfaces-html5,7,7,Java
apache,apache/servicemix4-specs,7,7,Java
apache,apache/opennlp-addons,7,7,Java
apache,apache/portals-pluto,7,7,Java
apache,apache/xml-graphics-commons,7,7,Java
apache,apache/maven-integration-testing,7,7,Java
apache,apache/fluo-recipes,7,7,Java
apache,apache/aries-rsa,7,7,Java
apache,apache/juneau,7,7,Java
apache,apache/photark,7,7,HTML
apache,apache/couchdb-couch-httpd,7,7,Erlang
apache,apache/couchdb-rexi,7,7,Erlang
apache,apache/couchdb-oauth,7,7,Erlang
apache,apache/logging-log4j-scala,7,7,Scala
apache,apache/river,7,7,Java
apache,apache/cloudstack-docs-install,7,7,HTML
apache,apache/apex-site,7,7,CSS
apache,apache/shiro-site,7,7,HTML
apache,apache/commons-jci,7,7,Java
apache,apache/couchdb-setup,7,7,Erlang
apache,apache/servicemix-components,7,7,Java
apache,apache/cordova-registry-web,7,7,JavaScript
apache,apache/chemistry,7,7,Java
apache,apache/cxf-xjc-utils,7,7,Java
apache,apache/incubator-airflow-old,7,7,Python
apache,apache/tashi,7,7,Python
apache,apache/ant-ivyde,7,7,Java
apache,apache/brooklyn-client,7,7,Go
apache,apache/brooklyn-docs,7,7,Java
apache,apache/webservices-xmlschema,6,6,Java
apache,apache/incubator-freemarker-online-tester,6,6,Java
apache,apache/tuscany-sca-cpp,6,6,C++
apache,apache/uima-as,6,6,Java
apache,apache/flex-examples,6,6,ActionScript
apache,apache/incubator-hdt,6,6,Java
apache,apache/couchdb-rebar,6,6,Erlang
apache,apache/maven-artifact,6,6,Java
apache,apache/incubator-openwhisk-xcode,6,6,Objective-C
apache,apache/apreq,6,6,C
apache,apache/fineract-site,6,6,HTML
apache,apache/xalan-c,6,6,C++
apache,apache/brooklyn-ui,6,6,JavaScript
apache,apache/juddi,6,6,Java
apache,apache/couchdb-couch-index,6,6,Erlang
apache,apache/uima-addons,6,6,Java
apache,apache/tapestry4,6,6,Java
apache,apache/servicemix-archetypes,6,6,Java
apache,apache/incubator-milagro-tls,6,6,C
apache,apache/usergrid-nodejs,6,6,JavaScript
apache,apache/chemistry-phpclient,6,6,PHP
apache,apache/maven-resolver,6,6,Java
apache,apache/devicemap-browsermap,6,6,JavaScript
apache,apache/aries-jax-rs-whiteboard,6,6,Java
apache,apache/commons-rng,6,6,Java
apache,apache/cordova-status,6,6,
apache,apache/incubator-senssoft-distill,6,6,Python
apache,apache/madlib-site,6,6,HTML
apache,apache/flood,6,6,C
apache,apache/incubator-taverna-mobile,6,6,Java
apache,apache/chemistry-objectivecmis,6,6,Objective-C
apache,apache/maven-ant-tasks,5,5,Java
apache,apache/couchdb-couch-dbupdates,5,5,Erlang
apache,apache/nifi-maven,5,5,Java
apache,apache/incubator-senssoft-user-ale,5,5,JavaScript
apache,apache/incubator-wave-android,5,5,Java
apache,apache/axis1,5,5,
apache,apache/couchdb-peruser,5,5,Erlang
apache,apache/couchdb-snappy,5,5,C++
apache,apache/nifi-site,5,5,HTML
apache,apache/incubator-netbeans-html4j,5,5,Java
apache,apache/manifoldcf-integration-solr-4.x,5,5,Java
apache,apache/incubator-allura,5,5,Python
apache,apache/rat,5,5,Java
apache,apache/geronimo-xbean,5,5,Java
apache,apache/solr,5,5,
apache,apache/streams-master,5,5,CSS
apache,apache/cloudstack-gcestack,5,5,Python
apache,apache/geronimo-config,5,5,Java
apache,apache/brooklyn-dist,5,5,Shell
apache,apache/cassandra-dtest,5,5,Python
apache,apache/brooklyn-dist,5,5,Shell
apache,apache/geronimo-config,5,5,Java
apache,apache/uima-ducc,5,5,Java
apache,apache/incubator-openwhisk-package-alarms,5,5,JavaScript
apache,apache/incubator-wave-docs,5,5,Python
apache,apache/chainsaw,5,5,Java
apache,apache/incubator-taverna-common-activities,5,5,Java
apache,apache/karaf-boot,5,5,Java
apache,apache/tiles-request,5,5,Java
apache,apache/incubator-mxnet-test,5,5,C++
apache,apache/pdfbox-docs,5,5,HTML
apache,apache/incubator-openwhisk-cli,5,5,Go
apache,apache/kalumet,5,5,Java
apache,apache/tomcat55,5,5,Java
apache,apache/geronimo-javamail,5,5,Java
apache,apache/couchdb-couch-mrview,5,5,Erlang
apache,apache/couchdb-ddoc-cache,5,5,Erlang
apache,apache/maven-plugin-testing,5,5,Java
apache,apache/cayenne-modeler,5,5,Java
apache,apache/activemq-openwire,5,5,Java
apache,apache/geronimo-devtools,4,4,Java
apache,apache/couchdb-mochiweb,4,4,Erlang
apache,apache/ant-antlibs-antunit,4,4,Java
apache,apache/incubator-horn-site,4,4,CSS
apache,apache/cordova-bada,4,4,C++
apache,apache/couchdb-ci,4,4,Shell
apache,apache/serf,4,4,C
apache,apache/flex-site,4,4,HTML
apache,apache/couchdb-ets-lru,4,4,Erlang
apache,apache/wicket-site,4,4,HTML
apache,apache/karaf-eik,4,4,Java
apache,apache/geronimo-jaspi,4,4,Java
apache,apache/incubator-milagro-mfa-js-lib,4,4,JavaScript
apache,apache/incubator-taverna-site,4,4,HTML
apache,apache/chemistry-cmislib,4,4,Python
apache,apache/chemistry-dotcmis,4,4,C#
apache,apache/cloudstack-docs-rn,4,4,Python
apache,apache/aries-jpa,4,4,Java
apache,apache/santuario-cpp,4,4,C++
apache,apache/incubator-openwhisk-package-cloudant,4,4,Scala
apache,apache/forrest,4,4,XSLT
apache,apache/incubator-openwhisk-package-rss,4,4,JavaScript
apache,apache/incubator-amaterasu,4,4,
apache,apache/couchdb-twig,4,4,Erlang
apache,apache/incubator-provisionr,4,4,Java
apache,apache/jsecurity,4,4,Java
apache,apache/usergrid-java,4,4,Java
apache,apache/trafficserver-qa,4,4,Python
apache,apache/apache-website-template,4,4,CSS
apache,apache/incubator-senssoft-useralejs,4,4,JavaScript
apache,apache/struts-extras,4,4,Java
apache,apache/incubator-senssoft-userale-pyqt5,4,4,Python
apache,apache/incubator-ponymail-site,4,4,HTML
apache,apache/arrow-site,4,4,HTML
apache,apache/incubator-ambari,4,4,Java
apache,apache/log4j-component,4,4,CSS
apache,apache/couchdb-ibrowse,4,4,Erlang
apache,apache/wookie,4,4,Java
apache,apache/steve,4,4,Python
apache,apache/incubator-hawq-site,4,4,CSS
apache,apache/cordova-apache-board-reports,4,4,
apache,apache/incubator-openwhisk-package-pushnotifications,4,4,JavaScript
apache,apache/couchdb-couch-collate,4,4,C++
apache,apache/fluo-bytes,4,4,
apache,apache/couchdb-admin,4,4,Shell
apache,apache/incubator-knox,3,3,Java
apache,apache/log4j-zeroconf,3,3,Java
apache,apache/photark-mobile,3,3,JavaScript
apache,apache/servicemix4-nmr,3,3,Java
apache,apache/servicemix4-kernel,3,3,Java
apache,apache/webservices-neethi,3,3,Java
apache,apache/incubator-edgent-website,3,3,HTML
apache,apache/cordova-registry,3,3,JavaScript
apache,apache/couchdb-global-changes,3,3,Erlang
apache,apache/accumulo-wikisearch,3,3,Java
apache,apache/ant-antlibs-compress,3,3,Java
apache,apache/ant-easyant-plugins,3,3,Java
apache,apache/commons-numbers,3,3,Java
apache,apache/cxf-build-utils,3,3,Java
apache,apache/incubator-senssoft-tap,3,3,JavaScript
apache,apache/directory-fortress-commander,3,3,Java
apache,apache/ant-antlibs-common,3,3,XSLT
apache,apache/maven-sandbox,3,3,Java
apache,apache/qpid-proton-j,3,3,Java
apache,apache/axis2-transports,3,3,Java
apache,apache/couchdb-query-server-node,3,3,JavaScript
apache,apache/maven-repository-tools,3,3,Perl
apache,apache/log4j-receivers,3,3,CSS
apache,apache/jackrabbit-ocm,3,3,Java
apache,apache/fop-pdf-images,3,3,Java
apache,apache/usergrid-android,3,3,Java
apache,apache/archiva-sandbox,3,3,Java
apache,apache/ant-antlibs-props,3,3,Java
apache,apache/maven-doxia-tools,3,3,Java
apache,apache/geronimo-txmanager,3,3,Java
apache,apache/uima-sandbox,3,3,Java
apache,apache/tiles-autotag,3,3,Java
apache,apache/struts-sandbox,3,3,Java
apache,apache/lucy-charmonizer,3,3,C
apache,apache/uima-uimacpp,3,3,C++
apache,apache/carbondata-site,3,3,HTML
apache,apache/activemq-activeio,3,3,Java
apache,apache/couchdb-ioq,3,3,Erlang
apache,apache/incubator-guacamole-manual,3,3,XSLT
apache,apache/accumulo-examples,3,3,Java
apache,apache/kandula,3,3,Java
apache,apache/harmony-jdktools,3,3,Java
apache,apache/servicemix-utils,3,3,Java
apache,apache/cordova-plugin-legacy-whitelist,3,3,Objective-C
apache,apache/couchdb-couch-epi,3,3,Erlang
apache,apache/incubator-taverna-commandline,3,3,Java
apache,apache/cordova-template-reference,3,3,CSS
apache,apache/karaf-webconsole,3,3,Java
apache,apache/servicemix-website,3,3,CSS
apache,apache/couchdb-pkg,3,3,Shell
apache,apache/chemistry-portcmis,3,3,C#
apache,apache/accumulo-website,3,3,HTML
apache,apache/mynewt-newtmgr,3,3,Go
apache,apache/creadur-rat,3,3,Java
apache,apache/myfaces-tobago,3,3,Java
apache,apache/geronimo-schema-14,2,2,
apache,apache/tapestry3,2,2,Java
apache,apache/incubator-taverna-maven-parent,2,2,
apache,apache/incubator-taverna-plugin-bioinformatics,2,2,Java
apache,apache/incubator-taverna-workbench-common-activities,2,2,Java
apache,apache/incubator-taverna-workbench-product,2,2,Shell
apache,apache/ant-easyant-core,2,2,Java
apache,apache/struts-annotations,2,2,Java
apache,apache/incubator-taverna-databundle-viewer,2,2,Ruby
apache,apache/incubator-taverna-plugin-gis,2,2,Java
apache,apache/incubator-toree-website,2,2,CSS
apache,apache/iampoc,2,2,JavaScript
apache,apache/logging-log4j-boot,2,2,Java
apache,apache/couchdb-examples,2,2,Erlang
apache,apache/cordova-create,2,2,JavaScript
apache,apache/maven-app-engine,2,2,Java
apache,apache/ant-easyant-easyant4e,2,2,Java
apache,apache/activemq-stomp,2,2,Ruby
apache,apache/cordova-bada-wac,2,2,JavaScript
apache,apache/harmony-drlvm,2,2,C++
apache,apache/maven-resources,2,2,Java
apache,apache/calcite-avatica-go,2,2,Go
apache,apache/incubator-freemarker-site,2,2,HTML
apache,apache/juneau-website,2,2,HTML
apache,apache/kibble,2,2,Python
apache,apache/uima-build,2,2,XSLT
apache,apache/geronimo-schema-6,2,2,
apache,apache/myfaces-extval,2,2,
apache,apache/savan,2,2,Java
apache,apache/pluto,2,2,
apache,apache/directory-studio-plugin,2,2,Java
apache,apache/directory-daemon,2,2,Java
apache,apache/servicemix-maven-plugins,2,2,Java
apache,apache/myfaces-scripting,2,2,Java
apache,apache/incubator-ignite,2,2,
apache,apache/incubator-senssoft-stout,2,2,HTML
apache,apache/directory-fortress-realm,2,2,Java
apache,apache/airavata-docs,2,2,CSS
apache,apache/ant-antlibs-dotnet,2,2,Java
apache,apache/ant-antlibs-svn,2,2,Java
apache,apache/ant-xooki,2,2,JavaScript
apache,apache/streams-examples,2,2,Java
apache,apache/geode-site,2,2,JavaScript
apache,apache/incubator-senssoft,2,2,JavaScript
apache,apache/karaf-site,2,2,HTML
apache,apache/incubator-hawq-docs,2,2,HTML
apache,apache/incubator-mxnet-site,2,2,HTML
apache,apache/npanday-its,2,2,C#
apache,apache/nuvem,2,2,Java
apache,apache/tuscany-sdo,2,2,Java
apache,apache/harmony-classlib,2,2,Java
apache,apache/incubator-openwhisk-playground,2,2,JavaScript
apache,apache/couchdb-glazier,2,2,Batchfile
apache,apache/activemq-cli-tools,2,2,Java
apache,apache/ant-easyant-buildtypes,2,2,Java
apache,apache/ant-easyant-skeletons,2,2,Smarty
apache,apache/drill-site,2,2,HTML
apache,apache/archiva-redback-core,2,2,Java
apache,apache/storm-site,2,2,HTML
apache,apache/airavata-django-portal,2,2,JavaScript
apache,apache/infrastructure-website,2,2,HTML
apache,apache/creadur-tentacles,2,2,Java
apache,apache/creadur-whisker,2,2,Java
apache,apache/incubator-weex-site,2,2,JavaScript
apache,apache/couchdb-lager,2,2,Erlang
apache,apache/geronimo-schema-5,2,2,
apache,apache/struts-maven,2,2,
apache,apache/directory-samples,2,2,Java
apache,apache/servicemix3,2,2,Java
apache,apache/geronimo-genesis,2,2,Java
apache,apache/geronimo-gshell,2,2,Java
apache,apache/incubator-taverna-server,2,2,Java
apache,apache/incubator-openwhisk-client-python,2,2,
apache,apache/opennlp-site,2,2,CSS
apache,apache/metamodel-membrane,2,2,Java
apache,apache/incubator-livy-website,2,2,HTML
apache,apache/directory-fortress-enmasse,2,2,Java
apache,apache/qpid-python,2,2,Python
apache,apache/james-jsieve,2,2,Java
apache,apache/incubator-carbondata,2,2,
apache,apache/incubator-openwhisk-deploy-mesos,2,2,
apache,apache/cayenne-website,2,2,HTML
apache,apache/ant-easyant-tasks,2,2,Java
apache,apache/ant-antlibs-vss,2,2,Java
apache,apache/fluo-website,2,2,HTML
apache,apache/cordova-common,2,2,JavaScript
apache,apache/accumulo-testing,2,2,Java
apache,apache/myfaces-portlet-bridge,1,1,Java
apache,apache/james-postage,1,1,Java
apache,apache/maven-mercury,1,1,Java
apache,apache/servicemix4-legal,1,1,
apache,apache/geronimo-yoko,1,1,Java
apache,apache/sandesha,1,1,Java
apache,apache/couchdb-couch-log,1,1,Erlang
apache,apache/couchdb-couch-stats,1,1,
apache,apache/juddi-scout,1,1,Java
apache,apache/incubator-brooklyn-site,1,1,
apache,apache/incubator-taverna-osgi,1,1,Java
apache,apache/incubator-taverna-plugin-component,1,1,Java
apache,apache/incubator-taverna-workbench,1,1,Java
apache,apache/polygene-sandbox,1,1,Java
apache,apache/couchdb-erlang-tests,1,1,Erlang
apache,apache/cordova-electron,1,1,JavaScript
apache,apache/incubator-openwhisk-GitHubSlackBot,1,1,JavaScript
apache,apache/activemq-nms-openwire-generator,1,1,Java
apache,apache/airavata-labs,1,1,
apache,apache/any-ivy-site-styles,1,1,
apache,apache/incubator-milagro-mfa-sdk-android,1,1,C++
apache,apache/mesos-site,1,1,HTML
apache,apache/river-container,1,1,Java
apache,apache/asf-test,1,1,
apache,apache/incubator-openwhisk-sample-matos,1,1,Java
apache,apache/aries-containers,1,1,Java
apache,apache/royale-website,1,1,
apache,apache/fluo-docker,1,1,
apache,apache/celix-site,1,1,
apache,apache/logging-chainsaw,1,1,Java
apache,apache/incubator-openwhisk-runtime-docker,1,1,Scala
apache,apache/maven-jxr,1,1,Java
apache,apache/incubator-freemarker-docgen,1,1,Java
apache,apache/struts-master,1,1,
apache,apache/directory-project,1,1,Shell
apache,apache/accumulo-docker,1,1,
apache,apache/juddi-styles,1,1,XSLT
apache,apache/couchdb-bear,1,1,Erlang
apache,apache/manifoldcf-integration-sharepoint-2010,1,1,C#
apache,apache/ode-jacob,1,1,Java
apache,apache/directory-skins,1,1,CSS
apache,apache/tuscany-sca-1.x,1,1,Java
apache,apache/tuscany-das,1,1,Java
apache,apache/webservices-commons-xmlschema,1,1,Java
apache,apache/incubator-optiq-csv,1,1,Java
apache,apache/couchdb-couch-log-lager,1,1,Erlang
apache,apache/ode-console,1,1,JavaScript
apache,apache/incubator-iota-site,1,1,CSS
apache,apache/incubator-quickstep-site,1,1,HTML
apache,apache/usergrid-dotnet,1,1,C#
apache,apache/incubator-eagle,1,1,
apache,apache/usergrid-qakka,1,1,Java
apache,apache/servicemix-features,1,1,
apache,apache/incubator-netbeans-temp,1,1,
apache,apache/incubator-openwhisk-package-template,1,1,Scala
apache,apache/activemq-nms-zmq,1,1,C#
apache,apache/activemq-nms-stomp,1,1,C#
apache,apache/activemq-nms-xms,1,1,C#
